chris_murphy,favors,comfortable with same-sex marriage 
chris_murphy,opposes,keep god in the public sphere 
chris_murphy,favors,expand obamacare 
chris_murphy,opposes,privatize social security 
chris_murphy,opposes,vouchers for school choice 
chris_murphy,opposes,epa regulations are too restrictive 
chris_murphy,opposes,stricter punishment reduces crime 
chris_murphy,opposes,absolute right to gun ownership 
chris_murphy,favors,higher taxes on the wealthy 
chris_murphy,favors,pathway to citizenship for illegal aliens 
chris_murphy,opposes,support & expand free trade 
chris_murphy,opposes,support american exceptionalism 
chris_murphy,opposes,expand the military 
chris_murphy,favors,make voter registration easier 
chris_murphy,favors,avoid foreign entanglements 
chris_murphy,favors,prioritize green energy 
chris_murphy,opposes,marijuana is a gateway drug 
chris_murphy,favors,stimulus better than market-led recovery 
chuck_grassley,opposes,abortion is a woman's unrestricted right 
chuck_grassley,opposes,legally require hiring women & minorities 
chuck_grassley,opposes,comfortable with same-sex marriage 
chuck_grassley,favors,keep god in the public sphere 
chuck_grassley,opposes,expand obamacare 
chuck_grassley,favors,privatize social security 
chuck_grassley,favors,vouchers for school choice 
chuck_grassley,opposes,epa regulations are too restrictive 
chuck_grassley,favors,stricter punishment reduces crime 
chuck_grassley,favors,absolute right to gun ownership 
chuck_grassley,opposes,higher taxes on the wealthy 
chuck_grassley,opposes,pathway to citizenship for illegal aliens 
chuck_grassley,favors,support & expand free trade 
chuck_grassley,favors,support american exceptionalism 
chuck_grassley,favors,expand the military 
chuck_grassley,opposes,make voter registration easier 
chuck_grassley,opposes,avoid foreign entanglements 
chuck_grassley,opposes,prioritize green energy 
chuck_grassley,favors,marijuana is a gateway drug 
chuck_grassley,opposes,stimulus better than market-led recovery 
claire_mccaskill,favors,abortion is a woman's unrestricted right 
claire_mccaskill,favors,legally require hiring women & minorities 
claire_mccaskill,favors,comfortable with same-sex marriage 
claire_mccaskill,opposes,keep god in the public sphere 
claire_mccaskill,favors,expand obamacare 
claire_mccaskill,opposes,privatize social security 
claire_mccaskill,opposes,vouchers for school choice 
claire_mccaskill,opposes,epa regulations are too restrictive 
claire_mccaskill,favors,stricter punishment reduces crime 
claire_mccaskill,opposes,absolute right to gun ownership 
claire_mccaskill,favors,higher taxes on the wealthy 
claire_mccaskill,opposes,pathway to citizenship for illegal aliens 
claire_mccaskill,no opinion on,support & expand free trade 
claire_mccaskill,opposes,support american exceptionalism 
claire_mccaskill,favors,expand the military 
claire_mccaskill,favors,make voter registration easier 
claire_mccaskill,favors,avoid foreign entanglements 
claire_mccaskill,favors,prioritize green energy 
claire_mccaskill,favors,marijuana is a gateway drug 
claire_mccaskill,favors,stimulus better than market-led recovery 
cory_booker,favors,abortion is a woman's unrestricted right 
cory_booker,favors,legally require hiring women & minorities 
cory_booker,favors,comfortable with same-sex marriage 
cory_booker,opposes,keep god in the public sphere 
cory_booker,favors,expand obamacare 
cory_booker,opposes,privatize social security 
cory_booker,favors,vouchers for school choice 
cory_booker,opposes,epa regulations are too restrictive 
cory_booker,favors,stricter punishment reduces crime 
cory_booker,opposes,absolute right to gun ownership 
cory_booker,favors,higher taxes on the wealthy 
cory_booker,favors,pathway to citizenship for illegal aliens 
cory_booker,opposes,support & expand free trade 
cory_booker,opposes,support american exceptionalism 
cory_booker,opposes,expand the military 
cory_booker,favors,make voter registration easier 
cory_booker,favors,avoid foreign entanglements 
cory_booker,favors,prioritize green energy 
cory_booker,opposes,marijuana is a gateway drug 
cory_booker,favors,stimulus better than market-led recovery 
daniel_coats,opposes,abortion is a woman's unrestricted right 
daniel_coats,opposes,legally require hiring women & minorities 
daniel_coats,opposes,comfortable with same-sex marriage 
daniel_coats,favors,keep god in the public sphere 
daniel_coats,opposes,expand obamacare 
daniel_coats,favors,privatize social security 
daniel_coats,favors,vouchers for school choice 
daniel_coats,favors,epa regulations are too restrictive 
daniel_coats,favors,stricter punishment reduces crime 
daniel_coats,favors,absolute right to gun ownership 
daniel_coats,opposes,higher taxes on the wealthy 
daniel_coats,opposes,pathway to citizenship for illegal aliens 
daniel_coats,favors,support & expand free trade 
daniel_coats,no opinion on,support american exceptionalism 
daniel_coats,favors,expand the military 
daniel_coats,opposes,make voter registration easier 
daniel_coats,opposes,avoid foreign entanglements 
daniel_coats,opposes,prioritize green energy 
daniel_coats,favors,marijuana is a gateway drug 
daniel_coats,opposes,stimulus better than market-led recovery 
dan_sullivan,opposes,abortion is a woman's unrestricted right 
dan_sullivan,no opinion on,legally require hiring women & minorities 
dan_sullivan,opposes,comfortable with same-sex marriage 
dan_sullivan,no opinion on,keep god in the public sphere 
dan_sullivan,opposes,expand obamacare 
dan_sullivan,no opinion on,privatize social security 
dan_sullivan,no opinion on,vouchers for school choice 
dan_sullivan,favors,epa regulations are too restrictive 
dan_sullivan,favors,stricter punishment reduces crime 
dan_sullivan,favors,absolute right to gun ownership 
dan_sullivan,no opinion on,higher taxes on the wealthy 
dan_sullivan,opposes,pathway to citizenship for illegal aliens 
dan_sullivan,favors,support & expand free trade 
dan_sullivan,favors,support american exceptionalism 
dan_sullivan,favors,expand the military 
dan_sullivan,opposes,make voter registration easier 
dan_sullivan,opposes,avoid foreign entanglements 
dan_sullivan,opposes,prioritize green energy 
dan_sullivan,no opinion on,marijuana is a gateway drug 
dan_sullivan,opposes,stimulus better than market-led recovery 
david_perdue,opposes,abortion is a woman's unrestricted right 
david_perdue,opposes,legally require hiring women & minorities 
david_perdue,opposes,comfortable with same-sex marriage 
david_perdue,favors,keep god in the public sphere 
